projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
219988,814471,814471998886116,LISA,coordinator,998886116,ACONDICIONAMIENTO TARRASENSE ASSOCIACION,,LEITAT,REC,false,1032093.75,Spain,http://www.wikidata.org/entity/Q29,CARRER DE LA INNOVACIO 2,,Terrassa,https://www.wikidata.org/entity/Q13939,08225
219988,814471,814471952176542,LISA,participant,952176542,OXIS ENERGY LIMITED,,OXIS,PRC,false,1058752.5,United Kingdom,http://www.wikidata.org/entity/Q145,CULHAM SCIENCE CENTRE E1,,Abingdon,https://www.wikidata.org/entity/Q579672,OX14 3DB
219988,814471,814471999440762,LISA,participant,999440762,Cranfield University,http://www.wikidata.org/entity/Q181177,CU,HES,false,465851.25,United Kingdom,http://www.wikidata.org/entity/Q145,"1, College Road",https://www.wikidata.org/entity/Q26543203,Cranfield,https://www.wikidata.org/entity/Q1522979,MK43 0AL
219988,814471,814471999897729,LISA,participant,999897729,TU Dresden,http://www.wikidata.org/entity/Q158158,TUD,HES,false,303473.75,Germany,http://www.wikidata.org/entity/Q183,Mietshaus Helmholtzstraße 10,https://www.wikidata.org/entity/Q49257829,Dresden,https://www.wikidata.org/entity/Q1731,01069
199840,687757,687757948446019,REPLICATE,participant,948446019,T2I TRASFERIMENTO TECNOLOGICO E INNOVAZIONE SCARL,,T2I,REC,false,344375,Italy,http://www.wikidata.org/entity/Q38,PIAZZA DELLE ISTITUZIONI 34A AREA APPIANI EDIFICIO M,,Treviso,https://www.wikidata.org/entity/Q5475,31100
199840,687757,687757929123231,REPLICATE,participant,929123231,Animal Vegetable Mineral Limited,,AVM limited,PRC,false,446875,United Kingdom,http://www.wikidata.org/entity/Q145,Epic House 128 Fullwell road Teddington TW11 0RQ,,Teddington (parokya),https://www.wikidata.org/entity/Q24668975,TW11 0RQ
199840,687757,687757999984059,REPLICATE,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,490437.5,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
199840,687757,687757940159988,REPLICATE,participant,940159988,WIKITUDE GMBH,,Wikitude,PRC,false,522437.5,Austria,http://www.wikidata.org/entity/Q40,SCHRANNENGASSE 6,,Salzburg,https://www.wikidata.org/entity/Q34713,5020
199840,687757,687757999979015,REPLICATE,participant,999979015,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,,ETH Zürich,HES,false,,Switzerland,http://www.wikidata.org/entity/Q39,Raemistrasse 101,,Zürich,https://www.wikidata.org/entity/Q72,8092
199840,687757,687757999625450,REPLICATE,coordinator,999625450,Fondazione Bruno Kessler,http://www.wikidata.org/entity/Q3747148,FBK,REC,false,580875,Italy,http://www.wikidata.org/entity/Q38,VIA SANTA CROCE 77,,Trento,https://www.wikidata.org/entity/Q3376,38122
199840,687757,687757941372391,REPLICATE,participant,941372391,GAMEWARE EUROPE LIMITED,,Gameware Europe Ltd.,PRC,false,796875,United Kingdom,http://www.wikidata.org/entity/Q145,68 High Street,https://www.wikidata.org/entity/Q4642339,Cambridge,https://www.wikidata.org/entity/Q350,CB25 0LD
230381,952169,952169999479368,SYNERGY,participant,999479368,SOCIEDADE PORTUGUESA DE INOVACAO CONSULTADORIA EMPRESARIAL E FOMENTO DA INOVACAO SA,,SPI,PRC,false,65000,Portugal,http://www.wikidata.org/entity/Q45,AV MARECHAL GOMES DA COSTA 1376 PORTO CONCELHO FOZ DO DOURO,,Porto,https://www.wikidata.org/entity/Q36433,4150 356
230381,952169,952169932760440,SYNERGY,participant,932760440,VTT Technical Research Centre of Finland,http://www.wikidata.org/entity/Q1791348,VTT,REC,false,146380,Finland,http://www.wikidata.org/entity/Q33,VUORIMIEHENTIE 3,,Espoo,https://www.wikidata.org/entity/Q47034,02150
230381,952169,952169999984059,SYNERGY,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,130035,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
230381,952169,952169999633889,SYNERGY,coordinator,999633889,UNINOVAINSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIASASSOCIACAO,,UNINOVA,REC,false,216335,Portugal,http://www.wikidata.org/entity/Q45,CAMPUS DA CAPARICA QUINTA DA TORRE,,Costa da Caparica,https://www.wikidata.org/entity/Q598662,2829-516
230381,952169,952169999977754,SYNERGY,participant,999977754,Politecnico di Torino,http://www.wikidata.org/entity/Q392897,POLITO,HES,false,100000,Italy,http://www.wikidata.org/entity/Q38,CORSO DUCA DEGLI ABRUZZI 24,,Turin,https://www.wikidata.org/entity/Q495,10129
230381,952169,952169999975717,SYNERGY,participant,999975717,UNIVERSITY COLLEGE CORK NATIONAL UNIVERSITY OF IRELAND CORK,,UCC,HES,false,105165,Ireland,http://www.wikidata.org/entity/Q27,Western Road Church,https://www.wikidata.org/entity/Q99519199,Cork,https://www.wikidata.org/entity/Q36647,T12 YN60
230381,952169,952169937405091,SYNERGY,participant,937405091,NOVA ID FCT ASSOCIACAO PARA A INOVACAO E DESENVOLVIMENTO DA FCT,,NOVA ID,REC,false,134085,Portugal,http://www.wikidata.org/entity/Q45,CAMPUS DE CAPARICA FACULDADE DE CIENCIAS E TECNOLOGIA DA UNIVERSIDADE NOVA DE LISBOA,,Costa da Caparica,https://www.wikidata.org/entity/Q598662,2829 516
196896,653824,653824999739619,EU-CIRCLE,participant,999739619,European University Cyprus,http://www.wikidata.org/entity/Q1377090,EUROPEAN UNIVERSITY CYPRUS,HES,false,388839,Cyprus,http://www.wikidata.org/entity/Q229,DIOGENES STREET 6 ENGOMI,,Nicosia,https://www.wikidata.org/entity/Q3856,1516
196896,653824,653824949424264,EU-CIRCLE,participant,949424264,Veleučilište Velika Gorica,http://www.wikidata.org/entity/Q30263641,VELEUCILISTE VG,PRC,false,214252.25,Croatia,http://www.wikidata.org/entity/Q224,ZAGREBACKA 5,,AKK Velika Gorica,https://www.wikidata.org/entity/Q97289651,10410
196896,653824,653824989393987,EU-CIRCLE,participant,989393987,ENTENTE POUR LA FORÊT MÉDITERRANÉENNE,,EFM,REC,false,310875,France,http://www.wikidata.org/entity/Q142,Centre Francis Arrighi Domaine de Valabre,,Auguste Gardanne,https://www.wikidata.org/entity/Q73873885,13120
196896,653824,653824999864555,EU-CIRCLE,participant,999864555,University of Exeter,http://www.wikidata.org/entity/Q1414861,UNEXE,HES,false,717250,United Kingdom,http://www.wikidata.org/entity/Q145,THE QUEEN'S DRIVE NORTHCOTE HOUSE,,Exeter,https://www.wikidata.org/entity/Q134672,EX4 4QJ
196896,653824,653824937252025,EU-CIRCLE,participant,937252025,Torbay Council,http://www.wikidata.org/entity/Q17034697,Torbay Council,PUB,false,86625,United Kingdom,http://www.wikidata.org/entity/Q145,TORBAY COUNCIL TOWN HALL CASTLE CIRCUS,,Devonport,https://www.wikidata.org/entity/Q705705,TQ1 3DR
196896,653824,653824987804060,EU-CIRCLE,participant,987804060,SATWAYS PROIONTA KAI YPIRESIES TILEMATIKIS DIKTYAKON KAI TILEPIKINONIAKON EFARMOGON ETAIRIA PERIORISMENIS EFTHINIS EPE,,SATWAYS,PRC,false,747281.25,Greece,http://www.wikidata.org/entity/Q41,CHRISTOU LADA STREET 3,,Chalandri,https://www.wikidata.org/entity/Q992265,15233
196896,653824,653824986498828,EU-CIRCLE,participant,986498828,Croatian Meteorological and Hydrological Service,http://www.wikidata.org/entity/Q5187136,DHMZ,REC,false,170812.5,Croatia,http://www.wikidata.org/entity/Q224,GRIC 3,,Zagreb,https://www.wikidata.org/entity/Q1435,10000
196896,653824,653824937116128,EU-CIRCLE,participant,937116128,MRK MANAGEMENT CONSULTANTS GMBH,,MRK,PRC,false,209875,Germany,http://www.wikidata.org/entity/Q183,HERZOG RUDOLF STR 1,,Munich,https://www.wikidata.org/entity/Q1726,80539
196896,653824,653824999984059,EU-CIRCLE,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,744466.88,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
196896,653824,653824954886237,EU-CIRCLE,participant,954886237,ARTELIA EAU ET ENVIRONNEMENT SAS,,ARTELIA,PRC,false,304094,France,http://www.wikidata.org/entity/Q142,RUE DE LORRAINE 6,,Échirolles,https://www.wikidata.org/entity/Q56393453,38130
196896,653824,653824954502214,EU-CIRCLE,participant,954502214,ADDITESS ADVANCED INTEGRATED TECHNOLOGY SOLUTIONS & SERVICES LTD,,ADDITESS,PRC,false,418543.75,Cyprus,http://www.wikidata.org/entity/Q229,VYZANTIOU 40 3RD FLOOR FLAT OFFICE 303304,,Nicosia,https://www.wikidata.org/entity/Q3856,2064
196896,653824,653824999951467,EU-CIRCLE,participant,999951467,RINA CONSULTING SPA,,RINA-C,PRC,false,389381.75,Italy,http://www.wikidata.org/entity/Q38,VIA CECCHI 6,,Genoa,https://www.wikidata.org/entity/Q1449,16129
196896,653824,653824953023740,EU-CIRCLE,participant,953023740,XUVASI LTD,,XUVASI,PRC,false,427250,United Kingdom,http://www.wikidata.org/entity/Q145,2 ALEXANDRA GATE FFORDD PENGAM,,Cardiff,https://www.wikidata.org/entity/Q10690,CF24 2SA
196896,653824,653824999827307,EU-CIRCLE,participant,999827307,Center for Security Studies,http://www.wikidata.org/entity/Q30255843,CENTER FORSECURITY STUDIES CENTRE D'ETUDES DE SECURITE,REC,false,416125,Greece,http://www.wikidata.org/entity/Q41,P KANELLOPOULOU 4 ST,,Athens,https://www.wikidata.org/entity/Q1524,10177
196896,653824,653824996239956,EU-CIRCLE,participant,996239956,Gdynia Maritime University,http://www.wikidata.org/entity/Q2264760,MI,HES,true,259402.5,Poland,http://www.wikidata.org/entity/Q36,ULICA MORSKA 81-87,,Gdynia,https://www.wikidata.org/entity/Q385,81-225
196896,653824,653824999510893,EU-CIRCLE,participant,999510893,Norwegian Meteorological Institute,http://www.wikidata.org/entity/Q665666,Met.no,REC,false,95625,Norway,http://www.wikidata.org/entity/Q20,HENRIK MOHNS PLASS 1,,Oslo,https://www.wikidata.org/entity/Q585,0313
196896,653824,653824999452208,EU-CIRCLE,participant,999452208,University of Huddersfield,http://www.wikidata.org/entity/Q3056815,HUD,HES,false,116880.51,United Kingdom,http://www.wikidata.org/entity/Q145,"37, Queensgate",https://www.wikidata.org/entity/Q26525061,Huddersfield,https://www.wikidata.org/entity/Q201812,HD1 3DH
196896,653824,653824999829441,EU-CIRCLE,participant,999829441,University of Salford,http://www.wikidata.org/entity/Q2738622,USAL,HES,false,249881.36,United Kingdom,http://www.wikidata.org/entity/Q145,43 Lansdowne Crescent,https://www.wikidata.org/entity/Q17811739,Salford,https://www.wikidata.org/entity/Q47952,M5 4WT
196896,653824,653824984468230,EU-CIRCLE,participant,984468230,Državna uprava za zaštitu i spašavanje,http://www.wikidata.org/entity/Q16112514,DUZS,PUB,false,155351.25,Croatia,http://www.wikidata.org/entity/Q224,Nehajska 5,,Zagreb,https://www.wikidata.org/entity/Q1435,10000
213055,779373,779373998876125,MiLEDI,participant,998876125,EKSPLA UAB,,EKSPLA,PRC,false,227500,Lithuania,http://www.wikidata.org/entity/Q37,SAVANORIU PR 231,,Vilnius,https://www.wikidata.org/entity/Q216,02300
213055,779373,779373999992886,MiLEDI,participant,999992886,CENTRO RICERCHE FIAT SCPA,,CENTRO RICERCHE FIAT,REC,false,243750,Italy,http://www.wikidata.org/entity/Q38,STRADA TORINO 50,,Tranvia Torino-Orbassano-Giaveno,https://www.wikidata.org/entity/Q24933696,10043
213055,779373,779373999984059,MiLEDI,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,525355,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
213055,779373,779373999992401,MiLEDI,participant,999992401,Alternative Energies and Atomic Energy Commission,http://www.wikidata.org/entity/Q868550,CEA,REC,false,600898.75,France,http://www.wikidata.org/entity/Q142,RUE LEBLANC 25,,Paris,https://www.wikidata.org/entity/Q90,75015
213055,779373,779373999984253,MiLEDI,participant,999984253,THE UNIVERSITY COURT OF THE UNIVERSITY OF ST ANDREWS,,USTAN,HES,false,375000,United Kingdom,http://www.wikidata.org/entity/Q145,NORTH STREET 66 COLLEGE GATE,,St Andrews Agreement,https://www.wikidata.org/entity/Q2822798,KY16 9AJ
213055,779373,779373999988521,MiLEDI,coordinator,999988521,ENEA,http://www.wikidata.org/entity/Q1649486,ENEA,REC,false,672500,Italy,http://www.wikidata.org/entity/Q38,LUNGOTEVERE GRANDE AMMIRAGLIO THAON DI REVEL 76,,Rome,https://www.wikidata.org/entity/Q220,000196
213055,779373,779373995787936,MiLEDI,participant,995787936,MICROOLED SARL,,MOD,PRC,false,421250,France,http://www.wikidata.org/entity/Q142,7 PARVIS LOUIS NEEL BP 50 BHT BATIMENT 52,,GRENOBLE,,38040
213055,779373,779373952688702,MiLEDI,participant,952688702,AMSYS LTD,,AMSYS LTD,PRC,false,231250,Israel,http://www.wikidata.org/entity/Q801,MEIZAREI TIRAN 5,,Jerusalem,https://www.wikidata.org/entity/Q1218,97807
213055,779373,779373999840887,MiLEDI,participant,999840887,University of Modena and Reggio Emilia,http://www.wikidata.org/entity/Q1243705,UNIMORE,HES,false,378125,Italy,http://www.wikidata.org/entity/Q38,VIA UNIVERSITA 4,,Modena,https://www.wikidata.org/entity/Q279,41121
213055,779373,779373999897729,MiLEDI,participant,999897729,TU Dresden,http://www.wikidata.org/entity/Q158158,TUD,HES,false,454412.5,Germany,http://www.wikidata.org/entity/Q183,Mietshaus Helmholtzstraße 10,https://www.wikidata.org/entity/Q49257829,Dresden,https://www.wikidata.org/entity/Q1731,01069
193849,641747,641747953628050,CloseWEEE,participant,953628050,TP Vision Belgium NV,,TP Vision,PRC,true,67108.75,Belgium,http://www.wikidata.org/entity/Q31,TECHNOLOGIEPARK ZWIJNAARDE 19,,Ghent,https://www.wikidata.org/entity/Q1296,9052
193849,641747,641747999984059,CloseWEEE,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,1469420,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
193849,641747,641747999604110,CloseWEEE,participant,999604110,FUNDACION TECNALIA RESEARCH & INNOVATION,,TECNALIA,REC,false,316750,Spain,http://www.wikidata.org/entity/Q29,PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA PASEO MIKELETEGI 2,,Donostia-San Sebastián,https://www.wikidata.org/entity/Q10313,20009
193849,641747,641747984450188,CloseWEEE,participant,984450188,ACCURECRECYCLING GMBH,,AC,PRC,false,964487.5,Germany,http://www.wikidata.org/entity/Q183,BATAVERSTR 21,,Krefeld,https://www.wikidata.org/entity/Q2805,47809
193849,641747,641747999778807,CloseWEEE,participant,999778807,PHILIPS CONSUMER LIFESTYLE BV,,PCL,PRC,false,206891.25,Netherlands,http://www.wikidata.org/entity/Q55,HIGH TECH CAMPUS 5,,Eindhoven,https://www.wikidata.org/entity/Q9832,5656 AE
193849,641747,641747999615071,CloseWEEE,participant,999615071,Centro de Documentación de la Fundación Gaiker,http://www.wikidata.org/entity/Q95145105,GAIKER,REC,false,465000,Spain,http://www.wikidata.org/entity/Q29,PARQUE TECNOLOGICO DE VIZCAYA EDIFICIO 202,,Zamudio (munisipyo),https://www.wikidata.org/entity/Q24016777,48170
193849,641747,641747958260479,CloseWEEE,participant,958260479,EXERGY LTD,,EXERGY,PRC,false,430116.25,United Kingdom,http://www.wikidata.org/entity/Q145,PUMA WAY THE TECHNOCENTRE COVENTRY UNIVERSITY TECHNOLOGY PARK,,Coventry,https://www.wikidata.org/entity/Q6225,CV1 2TT
193849,641747,641747943597280,CloseWEEE,participant,943597280,IFIXIT GMBH,,IFIXIT GMBH,PRC,false,394997.5,Germany,http://www.wikidata.org/entity/Q183,TRANKESTRASSE 7,,Stuttgart,https://www.wikidata.org/entity/Q1022,70597
193849,641747,641747950977719,CloseWEEE,participant,950977719,ARGUS ADDITIVE PLASTICS GMBH,,ARGUS GmbH,PRC,false,161187.5,Germany,http://www.wikidata.org/entity/Q183,OBERER WESTRING 3 7,,Büren,https://www.wikidata.org/entity/Q183404,D 33142
193849,641747,641747988364041,CloseWEEE,participant,988364041,SITRAPLAS GMBH,,SITRAPLAS,PRC,false,226250,Germany,http://www.wikidata.org/entity/Q183,"Wohnhauszeile in offener Bebauung, mit Vorgärten Maybachstraße 1; 3; 5; 7; 9; 11; 13; 15; 17; 19; 21; 23",https://www.wikidata.org/entity/Q49472654,Bünde,https://www.wikidata.org/entity/Q7021,32257
193849,641747,641747958250294,CloseWEEE,participant,958250294,Vertech Group,http://www.wikidata.org/entity/Q30285585,VERTECH,PRC,false,613125,France,http://www.wikidata.org/entity/Q142,11 RUE DEFLY,,Nice,https://www.wikidata.org/entity/Q33959,06000
193849,641747,641747953675968,CloseWEEE,participant,953675968,COOLREC BV,,COR,PRC,false,338810,Netherlands,http://www.wikidata.org/entity/Q55,VAN HILSTRAAT 7,,Waalwijk,https://www.wikidata.org/entity/Q9879,5145 RK
193849,641747,641747953381767,CloseWEEE,participant,953381767,DIE WIENER VOLKSHOCHSCHULEN GMBH,,VHS UB,OTH,false,236516.25,Austria,http://www.wikidata.org/entity/Q40,LUSTKANDLGASSE 50,,Vienna,https://www.wikidata.org/entity/Q1741,1090
221376,821270,821270999984059,GRACE,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,621125,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
221376,821270,821270999612452,GRACE,participant,999612452,OMMIC SAS,,OMMIC SAS,PRC,false,507112.5,France,http://www.wikidata.org/entity/Q142,"maison, 2 chemin du Moulin-de-la-Ville",https://www.wikidata.org/entity/Q91249003,ville de Limeil-Brévannes,https://www.wikidata.org/entity/Q96484038,94453
221376,821270,821270999980373,GRACE,coordinator,999980373,CHALMERS TEKNISKA HOEGSKOLA AB,,CHALMERS,HES,false,614577.5,Sweden,http://www.wikidata.org/entity/Q34,apostrophe,https://www.wikidata.org/entity/Q436048,Gothenburg,https://www.wikidata.org/entity/Q25287,41296
211752,767561,767561932760440,SERENA,participant,932760440,VTT Technical Research Centre of Finland,http://www.wikidata.org/entity/Q1791348,VTT,REC,false,537662,Finland,http://www.wikidata.org/entity/Q33,VUORIMIEHENTIE 3,,Espoo,https://www.wikidata.org/entity/Q47034,02150
211752,767561,767561999984059,SERENA,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,404681,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
211752,767561,767561973028244,SERENA,participant,973028244,TRIMEK SA,,TRIMEK,PRC,false,278425,Spain,http://www.wikidata.org/entity/Q29,CAMINO DE LA YESERA 2,,Zuia,https://www.wikidata.org/entity/Q228613,01139
211752,767561,767561999635538,SERENA,participant,999635538,WHIRLPOOL EMEA SPA,,WHIRLPOOL EMEA SPA,PRC,false,205625,Italy,http://www.wikidata.org/entity/Q38,VIA CARLO PISACANE 1,,Kyzylorda,https://www.wikidata.org/entity/Q491123,20016
211752,767561,767561916491988,SERENA,participant,916491988,OCULAVIS GMBH,,OCULAVIS,PRC,false,249375,Germany,http://www.wikidata.org/entity/Q183,VAALSER STRASSE 259,,Aachen,https://www.wikidata.org/entity/Q1017,52074
211752,767561,767561915285211,SERENA,participant,915285211,VDL WEWELER BV,,VDLWEW,PRC,false,280000,Netherlands,http://www.wikidata.org/entity/Q55,ECOFACTERIJ 10,,Apeldoorn,https://www.wikidata.org/entity/Q3018561,7325WC
211752,767561,767561999977754,SERENA,participant,999977754,Politecnico di Torino,http://www.wikidata.org/entity/Q392897,POLITO,HES,false,392500,Italy,http://www.wikidata.org/entity/Q38,CORSO DUCA DEGLI ABRUZZI 24,,Turin,https://www.wikidata.org/entity/Q495,10129
211752,767561,767561966420216,SERENA,participant,966420216,FINNPOWER OY,,FP,PRC,false,421750,Finland,http://www.wikidata.org/entity/Q33,NUPPIVAYLA 7,,Seinäjoki,https://www.wikidata.org/entity/Q6157,60100
211752,767561,767561959978349,SERENA,participant,959978349,EMC INFORMATION SYSTEMS INTERNATIONAL,,EISI,PRC,false,470750,Ireland,http://www.wikidata.org/entity/Q27,IDA INDUSTRIAL SITE,,Ovens,https://www.wikidata.org/entity/Q79303122,P31
211752,767561,767561940528006,SERENA,participant,940528006,SYNAREA CONSULTANTS SRL,,SynArea,PRC,false,212800,Italy,http://www.wikidata.org/entity/Q38,CORSO TORTONA 17,,Turin,https://www.wikidata.org/entity/Q495,10153
211752,767561,767561999960488,SERENA,participant,999960488,ENGINEERING INGEGNERIA INFORMATICA SPA,,ENG,PRC,false,501550,Italy,http://www.wikidata.org/entity/Q38,PIAZZALE DELL'AGRICOLTURA 24,,Rome,https://www.wikidata.org/entity/Q220,00144
211752,767561,767561998080143,SERENA,coordinator,998080143,COMAU SPA,,COMAU,PRC,false,533750,Italy,http://www.wikidata.org/entity/Q38,VIA RIVALTA 30,,Grugliasco,https://www.wikidata.org/entity/Q9398,10095
211752,767561,767561999894528,SERENA,participant,999894528,University of Patras,http://www.wikidata.org/entity/Q1462246,UNIVERSITY OF PATRAS,HES,false,822500,Greece,http://www.wikidata.org/entity/Q41,UNIVERSITY CAMPUS RIO PATRAS,,Patras,https://www.wikidata.org/entity/Q133123,265 04
