CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201863172DE,201863172,2,2018-02-08,0,false,St.-Marien Hospital gGmbH,,Friesoythe,26169,DE,8,Health,S,71320000.0,false,1300000,false,20.07,NIC,false
201863173DE,201863173,2,2018-02-08,0,false,Landkreis Harz,,Halberstadt,38820,DE,3,General public\services,S,71300000.0,false,,true,19.01,NIC,false
201863181UK,201863181,2,2018-02-08,0,false,NHS Blood &amp; Transplant,,"Filton, Bristol",BS34 7QH,UK,6,Health,S,50000000.0,true,,false,36.02,OPE,false
201863184BE,201863184,2,2018-02-08,0,false,Brussels Hoofdstedelijk Parlement,0967.302.311_24866,Brussel,1005,BE,3,General public\services,S,90910000.0,true,,false,24.01,OPE,false
201863185FR,201863185,2,2018-02-08,0,false,Logial-OPH,38895630200029,Alfortville,94146,FR,6,Housing and community amenities,S,50413200.0,true,,false,11.97,OPE,false
201863195DE,201863195,2,2018-02-08,0,false,Bundesanstalt für Materialforschung und -prüfung (BAM),,Berlin,12205,DE,1,General public\services,S,90911300.0,true,,false,44.08,OPE,false
201863201DE,201863201,2,2018-02-09,0,false,„Elstertal“-Infraprojekt GmbH Gera,,Gera,07545,DE,8,Housing and community amenities,S,90911200.0,false,910000,false,24.61,OPE,false
201863209FR,201863209,2,2018-02-08,0,false,OPAC Pays d&apos;Aix Habitat,,Aix-en-Provence,13090,FR,8,Housing and community amenities,S,65100000.0,true,,false,141.18,OPE,false
201863217DE,201863217,2,2018-02-09,0,false,"Landratsamt Mittelsachsen, Abteilung Interner Service, Zentrale Dienste",,Freiberg,09599,DE,3,General public\services,S,60130000.0,true,,false,24.61,OPE,false
201863226DE,201863226,2,2018-02-09,0,false,Mitteldeutscher Rundfunk,,Leipzig,04275,DE,6,Other,S,79000000.0,true,,false,24.01,NIC,false
201863235DE,201863235,2,2018-02-09,0,false,Bremer Bäder GmbH,,Bremen,28239,DE,8,Other,S,48400000.0,true,,false,36.02,NIC,false
201863237DE,201863237,2,2018-02-09,0,false,"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr",,Bonn,53123,DE,1,Defence,S,50000000.0,true,,false,11.97,OPE,false
201863240FR,201863240,2,2018-02-09,0,false,Ville de Prades-le-Lez,,Prades-le-Lez,34730,FR,8,Other,S,50720000.0,true,600000,false,96.09,OPE,false
201863243DE,201863243,2,2018-02-09,0,false,Regierungspräsidium Tübingen,,Tübingen,72072,DE,3,General public\services,S,77200000.0,false,7100000,false,24.01,OPE,false
201863249FR,201863249,2,2018-02-08,0,false,Levallois Habitat,,Levallois-Perret,92300,FR,8,Housing and community amenities,S,48219300.0,true,,false,79.11,RES,false
201863251DK,201863251,2,2018-02-09,0,false,Professionshøjskolen Absalon,,Sorø,4180,DK,6,General public\services,S,90911100.0,true,,false,36.02,RES,false
201863252NL,201863252,2,2018-02-09,0,false,Waterschap Rijn en IJssel,09212548,Doetinchem,7006 GG,NL,8,Other,S,76443000.0,false,,false,120.13,OPE,false
201863253SE,201863253,2,2018-02-08,0,false,KRAMFORS KOMMUN,212000-2429,Kramfors,872 80,SE,3,General public\services,S,71000000.0,true,211217.78,false,24.01,OPE,false
201863254SE,201863254,2,2018-02-08,0,false,KRAMFORS KOMMUN,212000-2429,Kramfors,872 80,SE,3,General public\services,S,71000000.0,true,211217.78,false,24.01,OPE,false
201863255SE,201863255,2,2018-02-08,0,false,Fastighetsaktiebolaget Förvaltaren,556050-2683,Sundbyberg,17407,SE,R,Housing and community amenities,S,90612000.0,true,,false,24.01,OPE,false
201863256SE,201863256,2,2018-02-08,0,false,KRAMFORS KOMMUN,212000-2429,Kramfors,872 80,SE,3,General public\services,S,71000000.0,true,211217.78,false,24.01,OPE,false
201863259SE,201863259,2,2018-02-08,0,false,Jokkmokks kommun,212000-2676,Jokkmokk,96285,SE,3,General public\services,S,45520000.0,true,,false,36.02,OPE,false
201863260DE,201863260,2,2018-02-09,0,false,"Deutsche Rentenversicherung Mitteldeutschland, Team Zentrale Beschaffungsstelle",06/89000/18/VOL,Erfurt,99097,DE,6,Social protection,S,90911200.0,false,,false,11.97,OPE,false
201863261SE,201863261,2,2018-02-08,0,false,Laholms kommun,212000-1223,Laholm,312 80,SE,3,General public\services,S,45233222.0,true,,false,11.97,OPE,false
201863265DE,201863265,2,2018-02-09,0,false,"Land Hessen, vertreten durch das Hessische, Competence Center -Zentrale Beschaffung",,Wiesbaden,65203,DE,3,General public\services,S,90911200.0,true,,false,36.02,OPE,false
201863267CZ,201863267,2,2018-02-08,0,false,Statutární město Plzeň zastoupené SPRÁVOU VEŘEJNÉHO STATKU MĚSTA PLZNĚ,00075370,Plzeň,306 32,CZ,3,General public\services,S,77300000.0,true,240437.97,false,58.09,OPE,false
201863273DE,201863273,2,2018-02-09,0,false,Landesbetrieb Straßenwesen Brandenburg Betriebssitz Hoppegarten,121000,Hoppegarten,15366,DE,3,Other,S,71330000.0,true,,false,12.99,OPE,false
201863277EE,201863277,2,2018-02-08,0,false,Mittetulundusühing Pärnumaa Ühistranspordikeskus,80375665,Pärnu,80010,EE,6,Other,S,60112000.0,false,19900000,false,120.13,OPE,false
201863281UK,201863281,2,2018-02-09,0,false,Office for National Statistics,,Newport,NP10 8XG,UK,1,General public\services,S,79600000.0,true,5.491287158E7,false,36.05,OPE,false
201863282DE,201863282,2,2018-02-09,0,false,Stadt Neumarkt i. d. OPf.,,Neumarkt i. d. OPf.,92318,DE,3,General public\services,S,71200000.0,false,230000,false,25,NIC,false
201863283HU,201863283,2,2018-02-08,0,false,Állami Egészségügyi Ellátó Központ,AK15794,Budapest,1125,HU,1,Health,S,79212000.0,true,,true,50.95,OPE,false
201863290FI,201863290,2,2018-02-09,0,false,Etelä-Pohjanmaan sairaanhoitopiirin kuntayhtymä,,Seinäjoki,60220,FI,6,Health,S,60000000.0,false,,false,21.02,OPE,false
201863292NL,201863292,2,2018-02-09,0,false,Provincie Gelderland,51468751,Arnhem,6811 CG,NL,3,General public\services,S,66171000.0,true,4800000,false,24.01,OPE,false
201863293DE,201863293,2,2018-02-09,0,false,"Landschaftsverband Westfalen-Lippe, LWL-Schulen",,Münster,48145,DE,3,Social protection,S,60130000.0,true,,false,60.03,OPE,false
201863295DE,201863295,2,2018-02-09,0,false,Landkreis Görlitz,,Görlitz,02826,DE,3,General public\services,S,71321000.0,true,546000,false,52.04,NIC,false
201863298DE,201863298,2,2018-02-09,0,false,Magistrat der Stadt Neustadt (Hessen),,Neustadt (Hessen),35279,DE,3,General public\services,S,71300000.0,true,77467,false,29.74,NIC,false
201863302FR,201863302,2,2018-02-09,0,false,Communauté de communes FerCher — Pays Florentais,,Saint-Florent-sur-Cher,18-400,FR,3,General public\services,S,75200000.0,true,,false,29.57,OPE,false
201863309DE,201863309,2,2018-02-09,0,false,Heiliggeistspitalstiftung Freiburg - vertreten durch: Vergabemanagement Stadt Freiburg,,Freiburg,79106,DE,3,General public\services,S,98310000.0,true,,false,36.02,OPE,false
201863323DE,201863323,2,2018-02-09,0,false,"Landratsamt Ortenaukreis, Eigenbetrieb Abfallwirtschaft",,Offenburg,77652,DE,3,Other,S,90500000.0,true,,false,72.07,OPE,false
201863328DE,201863328,2,2018-02-09,0,false,Handwerkskammer Niederbayern-Oberpfalz,,Regensburg,93055,DE,6,Education,S,71000000.0,true,,true,67.63,NIC,false
201863333DE,201863333,2,2018-02-09,0,false,Vivantes Netzwerk für Gesundheit GmbH,,Berlin,13407,DE,8,Health,S,71000000.0,true,1.008403361E7,false,31.64,NIC,false
201863339DE,201863339,2,2018-02-09,0,false,Vivantes Netzwerk für Gesundheit GmbH,,Berlin,13407,DE,8,Health,S,71000000.0,true,1.336134454E8,false,44.05,NIC,false
201863341DE,201863341,2,2018-02-09,0,false,Referat Vergabedienste,,Bonn,53111,DE,3,General public\services,S,75250000.0,true,,false,54.08,OPE,false
201863343DE,201863343,2,2018-02-09,0,false,Stadt Lohne,,Lohne (Oldenburg),49393,DE,3,General public\services,S,90911100.0,false,,false,48.03,OPE,false
201863737PL,201863737,5,2018-02-08,0,false,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji Spółka Akcyjna,,Kraków,30-106,PL,4,Water,W,45330000.0,true,401081.77,true,8.09,OPE,false
201863738PL,201863738,5,2018-02-08,0,false,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji Spółka Akcyjna,,Kraków,30-106,PL,4,Water,W,45330000.0,true,939677.3,true,7.86,OPE,false
201863739PL,201863739,5,2018-02-08,0,false,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji Spółka Akcyjna,,Kraków,30-106,PL,4,Water,W,45330000.0,true,756325.63,true,7.99,OPE,false
201863740DE,201863740,5,2018-02-08,0,false,DB Netz AG (Bukr 16),,Frankfurt Main,60486,DE,4,Railway services,W,45000000.0,false,,false,7.6,OPE,false
201863741UK,201863741,5,2018-02-08,0,false,Network Rail Infrastructure Ltd,,London,NW1 2DN,UK,4,Railway services,W,45234100.0,true,2.31854346659E9,true,75.03,NIC,false
201863749DE,201863749,5,2018-02-09,0,false,Stromnetz Berlin GmbH,,Berlin,12435,DE,4,Electricity,W,31200000.0,true,1,false,63.85,NIC,false
201863790DE,201863790,5,2018-02-08,0,false,GVB Verkehrs- und Betriebsgesellschaft Gera mbH,,Gera,07551,DE,4,"Urban railway, tramway, trolleybus or bus services",U,34121100.0,true,660000,false,6.81,NIC,false
201863791DE,201863791,5,2018-02-09,0,false,Magdeburger Verkehrsbetriebe GmbH &amp; Co. KG,,Magdeburg,39104,DE,4,"Urban railway, tramway, trolleybus or bus services",U,34000000.0,true,,false,0.03,OPE,false
201863796LV,201863796,5,2018-02-08,0,false,Valsts akciju sabiedrība &quot;Latvijas dzelzceļš&quot;,40003032065,Rīga,LV-1547,LV,4,Railway services,U,34946000.0,true,563500,false,3.98,OPE,false
201863797DE,201863797,5,2018-02-09,0,false,Bochum-Gelsenkirchener Straßenbahnen AG,,Bochum,44789,DE,4,"Urban railway, tramway, trolleybus or bus services",U,34000000.0,true,1500000,false,5.16,NIC,false
201864198NO,201864198,2,2018-02-09,0,false,Sykehusinnkjøp HF,916879067,Vadsø,9800,NO,6,Health,U,38430000.0,true,538178.37,false,120.16,OPE,false
201864200NO,201864200,2,2018-02-09,0,false,"Barne-, ungdoms- og familiedirektoratet",986 128 433,Tønsberg,3103,NO,N,General public\services,U,39130000.0,true,645814.05,false,36.02,OPE,false
201864201NO,201864201,2,2018-02-09,0,false,Rauma Kommune,864980902,Åndalsnes,6300,NO,3,General public\services,U,45212210.0,false,269089.19,false,5.89,OPE,false
201864207NO,201864207,2,2018-02-09,0,false,"Eidsberg kommune, Innkjøpssamarbeidet Indre Østfold",944 345 035,Mysen,1850,NO,6,General public\services,S,71540000.0,true,,false,37.07,OPE,false
201864210NO,201864210,2,2018-02-09,0,false,Statens Kartverk,971040238,Hønefoss,3507,NO,N,General public\services,S,71354100.0,true,,false,13.65,OPE,false
201864211NO,201864211,2,2018-02-09,0,false,Troms Fylkeskommune,864870732,Tromsø,9296,NO,3,General public\services,S,60100000.0,true,,false,41.05,OPE,false
201864213NO,201864213,2,2018-02-09,0,false,Stavanger kommune,964965226,Stavanger,4005,NO,3,General public\services,S,90900000.0,false,3099907.43,false,24.01,OPE,false
201864214NO,201864214,2,2018-02-09,0,false,Meteorologisk Institutt,971274042,Oslo,0313,NO,N,General public\services,S,90911000.0,true,,false,48.06,OPE,false
201864222NO,201864222,5,2018-02-09,0,false,Molde Kommune,944020977,Molde,6413,NO,4,Water,U,44160000.0,true,4305426.99,false,24.05,OPE,false
201864223CH,201864223,2,2018-02-09,0,false,"Bundesamt für Straßen ASTRA, Abteilung Straßeninfrastruktur Ost, Filiale Winterthur",,Winterthur,8404,CH,1,Other,W,45000000.0,true,,false,20.99,OPE,false
201864224CH,201864224,2,2018-02-09,0,false,"Stadt Baden, Planung und Bau",,Baden,5401,CH,3,General public\services,W,45000000.0,true,,false,14.01,OPE,false
201864225CH,201864225,2,2018-02-09,0,false,Stiftung zur Erhaltung von preisgünstigen Wohn- und Gewerberäumen der Stadt Zürich (Stiftung PWG),,Zürich,8026,CH,3,Housing and community amenities,W,45211100.0,true,,false,20.99,OPE,false
201864226CH,201864226,2,2018-02-09,0,false,armasuisse Immobilien,,Bern,3003,CH,1,General public\services,W,45236000.0,true,,false,22.07,OPE,false
201864227CH,201864227,2,2018-02-09,0,false,armasuisse Immobilien,,Bern,3003,CH,1,General public\services,W,45262670.0,true,,false,24.01,OPE,false
201864229CH,201864229,2,2018-02-09,0,false,Gemeinde Wallisellen / Präsidialabteilung,,Wallisellen,8304,CH,3,General public\services,W,45000000.0,true,,false,23.62,OPE,false
201864232CH,201864232,2,2018-02-09,0,false,Fondation Handicap Glâne ateliers de la Glâne,,Romont,1680,CH,3,Health,W,45210000.0,true,,false,13.49,OPE,false
201864234CH,201864234,2,2018-02-09,0,false,Office des bâtiments — Direction des constructions,,Genève 8,1211,CH,3,Housing and community amenities,W,45410000.0,true,,false,15.99,OPE,false
201864235CH,201864235,2,2018-02-09,0,false,Stiftung zur Erhaltung von preisgünstigen Wohn- und Gewerberäumen der Stadt Zürich (Stiftung PWG),,Zürich,8026,CH,3,Housing and community amenities,W,45211100.0,true,,false,20.03,OPE,false
201864248CH,201864248,2,2018-02-09,0,false,Feuerwehr Büsserach Beschaffungskommission,,Büsserach,4227,CH,3,Public Order and Safety,U,34144212.0,true,,false,26.68,OPE,false
201864251CH,201864251,2,2018-02-09,0,false,DMRU - DFM Sektion Unterhalt-Logistik,,Sitten,1950,CH,3,General public\services,U,34140000.0,true,,false,10.59,OPE,false
201864252CH,201864252,2,2018-02-09,0,false,Fachhochschule Nordwestschweiz,,Windisch,5210,CH,3,Education,S,90900000.0,true,,false,60.03,OPE,false
201864253CH,201864253,2,2018-02-09,0,false,Stadt Bülach / FRIEDLIPARTNER AG,,Zürich,8050,CH,3,Environment,S,90512000.0,true,,false,60.03,OPE,false
201864254CH,201864254,2,2018-02-09,0,false,"Hochbauamt Kanton Zürich, PJZ-Projektmanagement",,Zürich,8090,CH,3,General public\services,S,72000000.0,true,,false,57.04,OPE,false
201864256CH,201864256,2,2018-02-09,0,false,"Schweizerische Bundesbahnen, Einkauf Konzerndienstleistungen",,Bern 65,3000,CH,6,Other,S,60130000.0,false,,false,36.02,OPE,false
201864257CH,201864257,2,2018-02-09,0,false,"Gemeinde Arth, Abteilung Bau-Planung",,Arth,6415,CH,3,General public\services,S,75000000.0,true,,false,31.05,OPE,false
201864258CH,201864258,2,2018-02-09,0,false,ZHdK,,Zürich,8031,CH,3,Education,S,90910000.0,true,,false,48.03,OPE,false
201864259CH,201864259,2,2018-02-09,0,false,Bundesamt für Bauten und Logistik (BBL) Abteilung Objektmanagement,,Bern,3003,CH,1,Other,S,77300000.0,true,,false,60.03,OPE,false
201864260CH,201864260,2,2018-02-09,0,false,"Eidg. Finanzdepartement EFD (Los 1 bis 8), Generalsekretariat, Sektion Sprachdienste und Bundeskanzlei (Los 9), Bereich Bundesrat, Abteilung Italienisch",,Bern,3003,CH,1,Other,S,79530000.0,false,,false,54.08,OPE,false
201864261CH,201864261,2,2018-02-09,0,false,Bundesamt für Bauten und Logistik BBL,,Bern,3003,CH,1,Other,S,55500000.0,false,,false,60.03,OPE,false
201864269CH,201864269,5,2018-02-09,0,false,Assyneo,,Crissier,1023,CH,4,Electricity,W,45421146.0,true,,false,12.2,OPE,false
201864336FI,201864336,2,2018-02-09,0,false,Oulun Sivakka Oy,0510438-6,Oulu,90130,FI,8,Other,W,45310000.0,true,8900000,false,16.94,OPE,false
201864337DE,201864337,2,2018-02-09,0,false,"Stadt Karlsruhe, Amt für Hochbau und Gebäudewirtschaft",,Karlsruhe,76133,DE,8,General public\services,W,45212320.0,true,,false,11.64,OPE,false
201864339DE,201864339,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45421000.0,true,,false,3.59,OPE,false
201864344DE,201864344,2,2018-02-09,0,false,Stadtentwässerung,,Frankfurt am Main,60528,DE,3,Environment,W,45231300.0,false,,false,16.48,OPE,false
201864345DE,201864345,2,2018-02-09,0,false,"Landeshauptstadt Dresden, GB Finanzen, Personal und Recht, Zentrales Vergabebüro",DED21,Dresden,01001,DE,3,General public\services,W,45000000.0,true,266841.8,false,21.61,OPE,false
201864347DE,201864347,2,2018-02-09,0,false,Stadt Dingolfing,,Dingolfing,84130,DE,3,General public\services,W,45210000.0,false,180000,false,6.12,OPE,false
201864348DE,201864348,2,2018-02-09,0,false,Studentenwerk München,,München,80802,DE,6,Housing and community amenities,W,39100000.0,true,,false,6.58,OPE,false
201864349DE,201864349,2,2018-02-09,0,false,Stadt Lüdinghausen,,Lüdinghausen,59348,DE,3,General public\services,W,45300000.0,false,,false,3.59,OPE,false
201864350DE,201864350,2,2018-02-09,0,false,Landeshauptstadt München,,München,81671,DE,3,General public\services,W,45111100.0,false,1,false,2.17,OPE,false
201864351DE,201864351,2,2018-02-09,0,false,Landkreis Ostallgäu; Kommunales Bauamt,,Marktoberdorf,87616,DE,3,General public\services,W,45214200.0,true,,false,26.25,OPE,false
201864365DE,201864365,2,2018-02-09,0,false,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Schulverwaltungsamt",,Düsseldorf,40225,DE,3,General public\services,W,45212225.0,true,,false,1.97,OPE,false
201864368DE,201864368,2,2018-02-09,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,München,80686,DE,8,Other,W,45410000.0,true,,true,5.3,OPE,false
201864369DE,201864369,2,2018-02-09,0,false,Ahlener Umweltbetriebe,,Ahlen,59227,DE,3,Environment,W,42961000.0,true,,false,10.39,OPE,false
201864370DE,201864370,2,2018-02-09,0,false,Wohnstätte Krefeld Wohnungs-AG,,Krefeld,47798,DE,8,Housing and community amenities,W,45421131.0,false,,false,1.74,OPE,false
201864376DE,201864376,2,2018-02-09,0,false,"Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern, die Bundesrepublik Deutschland vertretend,",,Rostock,18055,DE,3,General public\services,W,45232460.0,true,,false,20.63,OPE,false
201864377FR,201864377,2,2018-02-09,0,false,CEA/Grenoble,,Grenoble Cedex 9,38054,FR,6,Other,W,42416120.0,true,,false,13.03,OPE,false
201864378DE,201864378,2,2018-02-09,0,false,"Stadt Karlsruhe, Amt für Hochbau und Gebäudewirtschaft",,Karlsruhe,76133,DE,8,General public\services,W,45212320.0,true,,false,13.98,OPE,false
201864382DE,201864382,2,2018-02-09,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,18.19,OPE,false
201864384FR,201864384,2,2018-02-09,0,false,Département de l&apos;Ardèche,,Privas,07007,FR,3,General public\services,W,45243100.0,true,2000000,false,24.01,OPE,false
201864385DE,201864385,2,2018-02-09,0,false,"Stadt Karlsruhe, Amt für Hochbau und Gebäudewirtschaft",,Karlsruhe,76133,DE,8,General public\services,W,45212320.0,true,,false,7.01,OPE,false
201864386FR,201864386,2,2018-02-09,0,false,CEA/Grenoble,,Grenoble Cedex 9,38054,FR,6,Other,W,42416100.0,true,,false,13.03,OPE,false
201864390DE,201864390,2,2018-02-09,0,false,Studierendenwerk Paderborn AöR,,Paderborn,33-100,DE,6,Housing and community amenities,W,45210000.0,false,,false,6.81,OPE,false
201864397DE,201864397,2,2018-02-09,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,München,80686,DE,8,Other,W,51430000.0,true,,true,2.53,OPE,false
201864398DE,201864398,2,2018-02-09,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,München,80686,DE,8,Other,W,51430000.0,true,,true,4.9,OPE,false
201864399DE,201864399,2,2018-02-09,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,,München,80686,DE,8,Other,W,48921000.0,true,,true,9.24,OPE,false
201864400DE,201864400,2,2018-02-12,0,false,Landratsamt Deggendorf,,Deggendorf,94469,DE,3,General public\services,W,45214000.0,true,,false,22.01,OPE,false
201864401DE,201864401,2,2018-02-12,0,false,"Stadt Nürnberg, Hochbauamt, Abteilung Bildung 1",,Nürnberg,90402,DE,3,General public\services,W,45262670.0,true,,false,1.51,OPE,false
201864402DE,201864402,2,2018-02-12,0,false,Landratsamt Deggendorf,,Deggendorf,94469,DE,3,General public\services,W,45214000.0,true,,false,7.99,OPE,false
201864403DE,201864403,2,2018-02-12,0,false,Landratsamt Deggendorf,,Deggendorf,94469,DE,3,General public\services,W,45214000.0,true,,false,22.01,OPE,false
