ccaa_iso,CovidStatusID,fecha,num_casos,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
IB,IB_2020-04-21T00:00Z,2020-04-21T00:00:00Z,11,4,0,0
MC,MC_2020-04-21T00:00Z,2020-04-21T00:00:00Z,7,5,0,0
MD,MD_2020-04-21T00:00Z,2020-04-21T00:00:00Z,479,0,0,0
ML,ML_2020-04-21T00:00Z,2020-04-21T00:00:00Z,0,0,0,0
NC,NC_2020-04-21T00:00Z,2020-04-21T00:00:00Z,30,19,0,0
PV,PV_2020-04-21T00:00Z,2020-04-21T00:00:00Z,78,0,0,8
RI,RI_2020-04-21T00:00Z,2020-04-21T00:00:00Z,6,2,0,0
VC,VC_2020-04-21T00:00Z,2020-04-21T00:00:00Z,178,123,0,5
AN,AN_2020-04-22T00:00Z,2020-04-22T00:00:00Z,134,107,0,0
AR,AR_2020-04-22T00:00Z,2020-04-22T00:00:00Z,100,0,0,43
AS,AS_2020-04-22T00:00Z,2020-04-22T00:00:00Z,8,0,0,0
CB,CB_2020-04-22T00:00Z,2020-04-22T00:00:00Z,26,0,0,0
CE,CE_2020-04-22T00:00Z,2020-04-22T00:00:00Z,3,2,0,0
CL,CL_2020-04-22T00:00Z,2020-04-22T00:00:00Z,256,92,0,0
CM,CM_2020-04-22T00:00Z,2020-04-22T00:00:00Z,150,5,0,121
CN,CN_2020-04-22T00:00Z,2020-04-22T00:00:00Z,7,0,0,0
CT,CT_2020-04-22T00:00Z,2020-04-22T00:00:00Z,323,0,1,20
EX,EX_2020-04-22T00:00Z,2020-04-22T00:00:00Z,85,58,0,0
GA,GA_2020-04-22T00:00Z,2020-04-22T00:00:00Z,134,75,0,11
IB,IB_2020-04-22T00:00Z,2020-04-22T00:00:00Z,8,2,0,1
MC,MC_2020-04-22T00:00Z,2020-04-22T00:00:00Z,8,5,0,0
MD,MD_2020-04-22T00:00Z,2020-04-22T00:00:00Z,459,0,0,1
ML,ML_2020-04-22T00:00Z,2020-04-22T00:00:00Z,1,0,0,0
NC,NC_2020-04-22T00:00Z,2020-04-22T00:00:00Z,53,32,0,0
PV,PV_2020-04-22T00:00Z,2020-04-22T00:00:00Z,65,0,0,15
RI,RI_2020-04-22T00:00Z,2020-04-22T00:00:00Z,15,1,0,0
VC,VC_2020-04-22T00:00Z,2020-04-22T00:00:00Z,156,120,0,1
AN,AN_2020-04-23T00:00Z,2020-04-23T00:00:00Z,168,133,0,0
AR,AR_2020-04-23T00:00Z,2020-04-23T00:00:00Z,28,0,0,6
AS,AS_2020-04-23T00:00Z,2020-04-23T00:00:00Z,9,0,0,0
CB,CB_2020-04-23T00:00Z,2020-04-23T00:00:00Z,26,0,0,0
CE,CE_2020-04-23T00:00Z,2020-04-23T00:00:00Z,3,3,0,0
CL,CL_2020-04-23T00:00Z,2020-04-23T00:00:00Z,213,132,0,1
CM,CM_2020-04-23T00:00Z,2020-04-23T00:00:00Z,88,2,0,64
CN,CN_2020-04-23T00:00Z,2020-04-23T00:00:00Z,5,0,0,2
CT,CT_2020-04-23T00:00Z,2020-04-23T00:00:00Z,281,0,0,14
EX,EX_2020-04-23T00:00Z,2020-04-23T00:00:00Z,84,70,0,0
GA,GA_2020-04-23T00:00Z,2020-04-23T00:00:00Z,125,60,0,8
IB,IB_2020-04-23T00:00Z,2020-04-23T00:00:00Z,5,0,0,0
MC,MC_2020-04-23T00:00Z,2020-04-23T00:00:00Z,12,9,0,0
MD,MD_2020-04-23T00:00Z,2020-04-23T00:00:00Z,373,0,0,0
ML,ML_2020-04-23T00:00Z,2020-04-23T00:00:00Z,0,0,0,0
NC,NC_2020-04-23T00:00Z,2020-04-23T00:00:00Z,56,37,0,0
PV,PV_2020-04-23T00:00Z,2020-04-23T00:00:00Z,66,0,0,8
RI,RI_2020-04-23T00:00Z,2020-04-23T00:00:00Z,13,0,0,0
VC,VC_2020-04-23T00:00Z,2020-04-23T00:00:00Z,191,142,0,6
AN,AN_2020-04-24T00:00Z,2020-04-24T00:00:00Z,169,124,0,0
AR,AR_2020-04-24T00:00Z,2020-04-24T00:00:00Z,24,0,0,4
AS,AS_2020-04-24T00:00Z,2020-04-24T00:00:00Z,17,0,0,0
CB,CB_2020-04-24T00:00Z,2020-04-24T00:00:00Z,13,0,0,0
CE,CE_2020-04-24T00:00Z,2020-04-24T00:00:00Z,1,1,0,0
CL,CL_2020-04-24T00:00Z,2020-04-24T00:00:00Z,292,154,0,0
CM,CM_2020-04-24T00:00Z,2020-04-24T00:00:00Z,55,0,0,40
CN,CN_2020-04-24T00:00Z,2020-04-24T00:00:00Z,11,0,0,1
CT,CT_2020-04-24T00:00Z,2020-04-24T00:00:00Z,271,0,1,25
EX,EX_2020-04-24T00:00Z,2020-04-24T00:00:00Z,112,96,0,0
GA,GA_2020-04-24T00:00Z,2020-04-24T00:00:00Z,124,79,0,7
IB,IB_2020-04-24T00:00Z,2020-04-24T00:00:00Z,10,1,0,0
MC,MC_2020-04-24T00:00Z,2020-04-24T00:00:00Z,6,6,0,0
MD,MD_2020-04-24T00:00Z,2020-04-24T00:00:00Z,238,0,0,1
ML,ML_2020-04-24T00:00Z,2020-04-24T00:00:00Z,1,0,0,0
NC,NC_2020-04-24T00:00Z,2020-04-24T00:00:00Z,62,41,0,0
PV,PV_2020-04-24T00:00Z,2020-04-24T00:00:00Z,97,0,0,12
RI,RI_2020-04-24T00:00Z,2020-04-24T00:00:00Z,4,1,0,0
VC,VC_2020-04-24T00:00Z,2020-04-24T00:00:00Z,230,187,0,3
AN,AN_2020-04-25T00:00Z,2020-04-25T00:00:00Z,57,33,0,0
AR,AR_2020-04-25T00:00Z,2020-04-25T00:00:00Z,33,0,0,14
AS,AS_2020-04-25T00:00Z,2020-04-25T00:00:00Z,3,0,0,0
CB,CB_2020-04-25T00:00Z,2020-04-25T00:00:00Z,12,0,0,0
CE,CE_2020-04-25T00:00Z,2020-04-25T00:00:00Z,1,0,0,0
CL,CL_2020-04-25T00:00Z,2020-04-25T00:00:00Z,140,52,0,0
CM,CM_2020-04-25T00:00Z,2020-04-25T00:00:00Z,52,2,0,36
CN,CN_2020-04-25T00:00Z,2020-04-25T00:00:00Z,4,0,0,0
CT,CT_2020-04-25T00:00Z,2020-04-25T00:00:00Z,173,0,1,10
EX,EX_2020-04-25T00:00Z,2020-04-25T00:00:00Z,87,64,0,0
GA,GA_2020-04-25T00:00Z,2020-04-25T00:00:00Z,36,10,0,1
IB,IB_2020-04-25T00:00Z,2020-04-25T00:00:00Z,11,1,0,0
MC,MC_2020-04-25T00:00Z,2020-04-25T00:00:00Z,3,1,0,0
MD,MD_2020-04-25T00:00Z,2020-04-25T00:00:00Z,132,0,0,0
ML,ML_2020-04-25T00:00Z,2020-04-25T00:00:00Z,1,0,0,0
NC,NC_2020-04-25T00:00Z,2020-04-25T00:00:00Z,39,18,0,0
PV,PV_2020-04-25T00:00Z,2020-04-25T00:00:00Z,47,0,0,9
RI,RI_2020-04-25T00:00Z,2020-04-25T00:00:00Z,5,0,0,0
VC,VC_2020-04-25T00:00Z,2020-04-25T00:00:00Z,106,66,0,2
AN,AN_2020-04-26T00:00Z,2020-04-26T00:00:00Z,36,21,0,0
AR,AR_2020-04-26T00:00Z,2020-04-26T00:00:00Z,21,0,0,5
AS,AS_2020-04-26T00:00Z,2020-04-26T00:00:00Z,5,0,0,0
CB,CB_2020-04-26T00:00Z,2020-04-26T00:00:00Z,4,0,0,0
CE,CE_2020-04-26T00:00Z,2020-04-26T00:00:00Z,0,0,0,0
CL,CL_2020-04-26T00:00Z,2020-04-26T00:00:00Z,108,67,0,0
CM,CM_2020-04-26T00:00Z,2020-04-26T00:00:00Z,95,4,0,74
CN,CN_2020-04-26T00:00Z,2020-04-26T00:00:00Z,2,0,0,0
CT,CT_2020-04-26T00:00Z,2020-04-26T00:00:00Z,139,0,0,6
EX,EX_2020-04-26T00:00Z,2020-04-26T00:00:00Z,24,12,0,0
GA,GA_2020-04-26T00:00Z,2020-04-26T00:00:00Z,26,8,0,2
IB,IB_2020-04-26T00:00Z,2020-04-26T00:00:00Z,0,0,0,0
MC,MC_2020-04-26T00:00Z,2020-04-26T00:00:00Z,6,3,0,0
MD,MD_2020-04-26T00:00Z,2020-04-26T00:00:00Z,124,0,0,0
ML,ML_2020-04-26T00:00Z,2020-04-26T00:00:00Z,0,0,0,0
NC,NC_2020-04-26T00:00Z,2020-04-26T00:00:00Z,12,4,0,0
PV,PV_2020-04-26T00:00Z,2020-04-26T00:00:00Z,41,0,0,10
RI,RI_2020-04-26T00:00Z,2020-04-26T00:00:00Z,4,2,0,0
VC,VC_2020-04-26T00:00Z,2020-04-26T00:00:00Z,38,18,0,1
AN,AN_2020-04-27T00:00Z,2020-04-27T00:00:00Z,46,30,0,0
AR,AR_2020-04-27T00:00Z,2020-04-27T00:00:00Z,67,0,1,43
AS,AS_2020-04-27T00:00Z,2020-04-27T00:00:00Z,5,0,0,0
CB,CB_2020-04-27T00:00Z,2020-04-27T00:00:00Z,2,0,0,0
CE,CE_2020-04-27T00:00Z,2020-04-27T00:00:00Z,1,0,0,0
CL,CL_2020-04-27T00:00Z,2020-04-27T00:00:00Z,132,88,0,0
CM,CM_2020-04-27T00:00Z,2020-04-27T00:00:00Z,104,1,0,79
CN,CN_2020-04-27T00:00Z,2020-04-27T00:00:00Z,3,0,0,0
CT,CT_2020-04-27T00:00Z,2020-04-27T00:00:00Z,147,0,0,20
EX,EX_2020-04-27T00:00Z,2020-04-27T00:00:00Z,20,10,0,0
GA,GA_2020-04-27T00:00Z,2020-04-27T00:00:00Z,57,24,0,5
IB,IB_2020-04-27T00:00Z,2020-04-27T00:00:00Z,3,0,0,0
MC,MC_2020-04-27T00:00Z,2020-04-27T00:00:00Z,1,1,0,0
MD,MD_2020-04-27T00:00Z,2020-04-27T00:00:00Z,187,0,0,0
ML,ML_2020-04-27T00:00Z,2020-04-27T00:00:00Z,0,0,0,0
NC,NC_2020-04-27T00:00Z,2020-04-27T00:00:00Z,23,3,0,0
PV,PV_2020-04-27T00:00Z,2020-04-27T00:00:00Z,31,0,0,2
RI,RI_2020-04-27T00:00Z,2020-04-27T00:00:00Z,4,0,0,0
VC,VC_2020-04-27T00:00Z,2020-04-27T00:00:00Z,51,30,0,1
AN,AN_2020-04-28T00:00Z,2020-04-28T00:00:00Z,130,112,0,0
AR,AR_2020-04-28T00:00Z,2020-04-28T00:00:00Z,127,0,1,97
AS,AS_2020-04-28T00:00Z,2020-04-28T00:00:00Z,10,0,0,0
CB,CB_2020-04-28T00:00Z,2020-04-28T00:00:00Z,5,0,0,0
CE,CE_2020-04-28T00:00Z,2020-04-28T00:00:00Z,2,1,0,0
CL,CL_2020-04-28T00:00Z,2020-04-28T00:00:00Z,323,259,0,0
CM,CM_2020-04-28T00:00Z,2020-04-28T00:00:00Z,92,1,0,74
CN,CN_2020-04-28T00:00Z,2020-04-28T00:00:00Z,4,0,0,3
CT,CT_2020-04-28T00:00Z,2020-04-28T00:00:00Z,159,0,0,7
EX,EX_2020-04-28T00:00Z,2020-04-28T00:00:00Z,26,21,0,0
GA,GA_2020-04-28T00:00Z,2020-04-28T00:00:00Z,80,51,0,9
IB,IB_2020-04-28T00:00Z,2020-04-28T00:00:00Z,5,0,0,1
MC,MC_2020-04-28T00:00Z,2020-04-28T00:00:00Z,16,16,0,0
MD,MD_2020-04-28T00:00Z,2020-04-28T00:00:00Z,234,0,0,0
ML,ML_2020-04-28T00:00Z,2020-04-28T00:00:00Z,0,0,0,0
NC,NC_2020-04-28T00:00Z,2020-04-28T00:00:00Z,32,19,0,0
PV,PV_2020-04-28T00:00Z,2020-04-28T00:00:00Z,49,0,0,11
RI,RI_2020-04-28T00:00Z,2020-04-28T00:00:00Z,10,0,0,0
VC,VC_2020-04-28T00:00Z,2020-04-28T00:00:00Z,120,82,0,1
AN,AN_2020-04-29T00:00Z,2020-04-29T00:00:00Z,162,130,0,0
AR,AR_2020-04-29T00:00Z,2020-04-29T00:00:00Z,39,0,0,16
AS,AS_2020-04-29T00:00Z,2020-04-29T00:00:00Z,3,0,0,0
CB,CB_2020-04-29T00:00Z,2020-04-29T00:00:00Z,5,0,0,0
CE,CE_2020-04-29T00:00Z,2020-04-29T00:00:00Z,4,0,0,0
CL,CL_2020-04-29T00:00Z,2020-04-29T00:00:00Z,244,197,0,0
CM,CM_2020-04-29T00:00Z,2020-04-29T00:00:00Z,69,2,2,57
CN,CN_2020-04-29T00:00Z,2020-04-29T00:00:00Z,4,0,0,1
CT,CT_2020-04-29T00:00Z,2020-04-29T00:00:00Z,151,0,0,12
EX,EX_2020-04-29T00:00Z,2020-04-29T00:00:00Z,59,44,0,0
GA,GA_2020-04-29T00:00Z,2020-04-29T00:00:00Z,113,69,0,1
IB,IB_2020-04-29T00:00Z,2020-04-29T00:00:00Z,3,1,0,0
MC,MC_2020-04-29T00:00Z,2020-04-29T00:00:00Z,10,8,0,0
MD,MD_2020-04-29T00:00Z,2020-04-29T00:00:00Z,214,0,0,0
ML,ML_2020-04-29T00:00Z,2020-04-29T00:00:00Z,1,0,0,0
NC,NC_2020-04-29T00:00Z,2020-04-29T00:00:00Z,50,32,0,0
PV,PV_2020-04-29T00:00Z,2020-04-29T00:00:00Z,39,0,0,8
RI,RI_2020-04-29T00:00Z,2020-04-29T00:00:00Z,5,0,0,0
VC,VC_2020-04-29T00:00Z,2020-04-29T00:00:00Z,138,103,0,1
AN,AN_2020-04-30T00:00Z,2020-04-30T00:00:00Z,119,97,1,0
AR,AR_2020-04-30T00:00Z,2020-04-30T00:00:00Z,39,0,0,13
AS,AS_2020-04-30T00:00Z,2020-04-30T00:00:00Z,10,0,0,0
CB,CB_2020-04-30T00:00Z,2020-04-30T00:00:00Z,12,0,0,0
CE,CE_2020-04-30T00:00Z,2020-04-30T00:00:00Z,0,0,0,0
CL,CL_2020-04-30T00:00Z,2020-04-30T00:00:00Z,236,168,0,0
CM,CM_2020-04-30T00:00Z,2020-04-30T00:00:00Z,73,0,0,66
CN,CN_2020-04-30T00:00Z,2020-04-30T00:00:00Z,4,0,0,0
CT,CT_2020-04-30T00:00Z,2020-04-30T00:00:00Z,190,0,1,12
EX,EX_2020-04-30T00:00Z,2020-04-30T00:00:00Z,86,73,0,0
GA,GA_2020-04-30T00:00Z,2020-04-30T00:00:00Z,96,58,0,14
IB,IB_2020-04-30T00:00Z,2020-04-30T00:00:00Z,5,0,0,0
MC,MC_2020-04-30T00:00Z,2020-04-30T00:00:00Z,25,24,0,0
MD,MD_2020-04-30T00:00Z,2020-04-30T00:00:00Z,177,0,0,0
ML,ML_2020-04-30T00:00Z,2020-04-30T00:00:00Z,1,0,0,0
NC,NC_2020-04-30T00:00Z,2020-04-30T00:00:00Z,57,41,0,0
PV,PV_2020-04-30T00:00Z,2020-04-30T00:00:00Z,33,0,0,7
RI,RI_2020-04-30T00:00Z,2020-04-30T00:00:00Z,2,0,0,0
VC,VC_2020-04-30T00:00Z,2020-04-30T00:00:00Z,114,94,0,1
AN,AN_2020-05-01T00:00Z,2020-05-01T00:00:00Z,100,84,0,0
AR,AR_2020-05-01T00:00Z,2020-05-01T00:00:00Z,16,0,0,1
AS,AS_2020-05-01T00:00Z,2020-05-01T00:00:00Z,2,0,0,0
CB,CB_2020-05-01T00:00Z,2020-05-01T00:00:00Z,16,0,0,0
CE,CE_2020-05-01T00:00Z,2020-05-01T00:00:00Z,1,0,0,0
CL,CL_2020-05-01T00:00Z,2020-05-01T00:00:00Z,336,281,2,0
CM,CM_2020-05-01T00:00Z,2020-05-01T00:00:00Z,20,3,0,9
CN,CN_2020-05-01T00:00Z,2020-05-01T00:00:00Z,9,0,0,0
CT,CT_2020-05-01T00:00Z,2020-05-01T00:00:00Z,165,0,1,9
EX,EX_2020-05-01T00:00Z,2020-05-01T00:00:00Z,97,74,0,0
GA,GA_2020-05-01T00:00Z,2020-05-01T00:00:00Z,108,80,0,9
IB,IB_2020-05-01T00:00Z,2020-05-01T00:00:00Z,10,2,0,0
MC,MC_2020-05-01T00:00Z,2020-05-01T00:00:00Z,8,7,0,0
MD,MD_2020-05-01T00:00Z,2020-05-01T00:00:00Z,196,0,0,0
ML,ML_2020-05-01T00:00Z,2020-05-01T00:00:00Z,0,0,0,0
NC,NC_2020-05-01T00:00Z,2020-05-01T00:00:00Z,72,51,0,0
PV,PV_2020-05-01T00:00Z,2020-05-01T00:00:00Z,41,0,0,9
RI,RI_2020-05-01T00:00Z,2020-05-01T00:00:00Z,1,0,0,0
VC,VC_2020-05-01T00:00Z,2020-05-01T00:00:00Z,95,70,1,0
AN,AN_2020-05-02T00:00Z,2020-05-02T00:00:00Z,95,80,0,0
AR,AR_2020-05-02T00:00Z,2020-05-02T00:00:00Z,21,0,1,4
AS,AS_2020-05-02T00:00Z,2020-05-02T00:00:00Z,3,0,0,0
CB,CB_2020-05-02T00:00Z,2020-05-02T00:00:00Z,0,0,0,0
CE,CE_2020-05-02T00:00Z,2020-05-02T00:00:00Z,2,0,0,0
CL,CL_2020-05-02T00:00Z,2020-05-02T00:00:00Z,344,286,0,0
CM,CM_2020-05-02T00:00Z,2020-05-02T00:00:00Z,16,4,0,6
CN,CN_2020-05-02T00:00Z,2020-05-02T00:00:00Z,5,0,0,0
CT,CT_2020-05-02T00:00Z,2020-05-02T00:00:00Z,154,0,0,5
EX,EX_2020-05-02T00:00Z,2020-05-02T00:00:00Z,58,45,0,0
GA,GA_2020-05-02T00:00Z,2020-05-02T00:00:00Z,84,46,0,15
IB,IB_2020-05-02T00:00Z,2020-05-02T00:00:00Z,3,2,0,0
MC,MC_2020-05-02T00:00Z,2020-05-02T00:00:00Z,17,16,0,0
MD,MD_2020-05-02T00:00Z,2020-05-02T00:00:00Z,167,0,0,0
ML,ML_2020-05-02T00:00Z,2020-05-02T00:00:00Z,0,0,0,0
NC,NC_2020-05-02T00:00Z,2020-05-02T00:00:00Z,70,54,0,0
PV,PV_2020-05-02T00:00Z,2020-05-02T00:00:00Z,50,0,0,9
RI,RI_2020-05-02T00:00Z,2020-05-02T00:00:00Z,2,1,0,0
VC,VC_2020-05-02T00:00Z,2020-05-02T00:00:00Z,110,76,0,3
AN,AN_2020-05-03T00:00Z,2020-05-03T00:00:00Z,27,19,0,0
AR,AR_2020-05-03T00:00Z,2020-05-03T00:00:00Z,18,0,2,0
AS,AS_2020-05-03T00:00Z,2020-05-03T00:00:00Z,3,0,0,0
CB,CB_2020-05-03T00:00Z,2020-05-03T00:00:00Z,3,0,0,0
CE,CE_2020-05-03T00:00Z,2020-05-03T00:00:00Z,0,0,0,0
CL,CL_2020-05-03T00:00Z,2020-05-03T00:00:00Z,113,55,0,0
CM,CM_2020-05-03T00:00Z,2020-05-03T00:00:00Z,48,2,0,40
CN,CN_2020-05-03T00:00Z,2020-05-03T00:00:00Z,0,0,0,0
CT,CT_2020-05-03T00:00Z,2020-05-03T00:00:00Z,140,0,0,9
EX,EX_2020-05-03T00:00Z,2020-05-03T00:00:00Z,11,6,0,0
GA,GA_2020-05-03T00:00Z,2020-05-03T00:00:00Z,45,36,0,0
IB,IB_2020-05-03T00:00Z,2020-05-03T00:00:00Z,4,1,0,0
MC,MC_2020-05-03T00:00Z,2020-05-03T00:00:00Z,4,3,0,0
MD,MD_2020-05-03T00:00Z,2020-05-03T00:00:00Z,73,0,0,0
ML,ML_2020-05-03T00:00Z,2020-05-03T00:00:00Z,0,0,0,0
NC,NC_2020-05-03T00:00Z,2020-05-03T00:00:00Z,23,13,0,0
PV,PV_2020-05-03T00:00Z,2020-05-03T00:00:00Z,35,0,0,7
RI,RI_2020-05-03T00:00Z,2020-05-03T00:00:00Z,2,0,0,0
VC,VC_2020-05-03T00:00Z,2020-05-03T00:00:00Z,46,29,0,2
AN,AN_2020-05-04T00:00Z,2020-05-04T00:00:00Z,49,31,0,0
AR,AR_2020-05-04T00:00Z,2020-05-04T00:00:00Z,36,0,0,2
AS,AS_2020-05-04T00:00Z,2020-05-04T00:00:00Z,4,0,0,0
CB,CB_2020-05-04T00:00Z,2020-05-04T00:00:00Z,1,0,0,0
CE,CE_2020-05-04T00:00Z,2020-05-04T00:00:00Z,0,0,0,0
CL,CL_2020-05-04T00:00Z,2020-05-04T00:00:00Z,92,64,0,0
CM,CM_2020-05-04T00:00Z,2020-05-04T00:00:00Z,19,1,2,2
CN,CN_2020-05-04T00:00Z,2020-05-04T00:00:00Z,3,0,0,0
CT,CT_2020-05-04T00:00Z,2020-05-04T00:00:00Z,126,0,1,9
EX,EX_2020-05-04T00:00Z,2020-05-04T00:00:00Z,20,8,0,0
GA,GA_2020-05-04T00:00Z,2020-05-04T00:00:00Z,76,49,0,13
IB,IB_2020-05-04T00:00Z,2020-05-04T00:00:00Z,2,0,0,0
MC,MC_2020-05-04T00:00Z,2020-05-04T00:00:00Z,3,1,0,0
MD,MD_2020-05-04T00:00Z,2020-05-04T00:00:00Z,107,0,0,0
ML,ML_2020-05-04T00:00Z,2020-05-04T00:00:00Z,0,0,0,0
NC,NC_2020-05-04T00:00Z,2020-05-04T00:00:00Z,20,7,0,0
PV,PV_2020-05-04T00:00Z,2020-05-04T00:00:00Z,18,0,0,5
RI,RI_2020-05-04T00:00Z,2020-05-04T00:00:00Z,2,0,0,0
VC,VC_2020-05-04T00:00Z,2020-05-04T00:00:00Z,28,21,0,1
AN,AN_2020-05-05T00:00Z,2020-05-05T00:00:00Z,73,61,0,0
AR,AR_2020-05-05T00:00Z,2020-05-05T00:00:00Z,44,0,0,38
AS,AS_2020-05-05T00:00Z,2020-05-05T00:00:00Z,4,0,0,0
CB,CB_2020-05-05T00:00Z,2020-05-05T00:00:00Z,6,0,0,0
CE,CE_2020-05-05T00:00Z,2020-05-05T00:00:00Z,0,0,0,0
CL,CL_2020-05-05T00:00Z,2020-05-05T00:00:00Z,44,30,0,0
CM,CM_2020-05-05T00:00Z,2020-05-05T00:00:00Z,11,0,0,0
CN,CN_2020-05-05T00:00Z,2020-05-05T00:00:00Z,2,0,0,0
CT,CT_2020-05-05T00:00Z,2020-05-05T00:00:00Z,70,0,5,7
EX,EX_2020-05-05T00:00Z,2020-05-05T00:00:00Z,41,40,0,0
GA,GA_2020-05-05T00:00Z,2020-05-05T00:00:00Z,133,107,0,19
IB,IB_2020-05-05T00:00Z,2020-05-05T00:00:00Z,4,0,0,0
MC,MC_2020-05-05T00:00Z,2020-05-05T00:00:00Z,2,1,0,0
MD,MD_2020-05-05T00:00Z,2020-05-05T00:00:00Z,62,0,0,1
ML,ML_2020-05-05T00:00Z,2020-05-05T00:00:00Z,0,0,0,0
NC,NC_2020-05-05T00:00Z,2020-05-05T00:00:00Z,5,0,0,0
PV,PV_2020-05-05T00:00Z,2020-05-05T00:00:00Z,21,0,0,2
RI,RI_2020-05-05T00:00Z,2020-05-05T00:00:00Z,0,0,0,0
VC,VC_2020-05-05T00:00Z,2020-05-05T00:00:00Z,20,8,0,0
AN,AN_2020-05-06T00:00Z,2020-05-06T00:00:00Z,26,23,0,0
AR,AR_2020-05-06T00:00Z,2020-05-06T00:00:00Z,43,0,1,36
AS,AS_2020-05-06T00:00Z,2020-05-06T00:00:00Z,4,0,0,0
CB,CB_2020-05-06T00:00Z,2020-05-06T00:00:00Z,1,0,0,0
CE,CE_2020-05-06T00:00Z,2020-05-06T00:00:00Z,1,0,0,0
CL,CL_2020-05-06T00:00Z,2020-05-06T00:00:00Z,28,15,0,0
CM,CM_2020-05-06T00:00Z,2020-05-06T00:00:00Z,11,0,0,0
CN,CN_2020-05-06T00:00Z,2020-05-06T00:00:00Z,0,0,0,0
CT,CT_2020-05-06T00:00Z,2020-05-06T00:00:00Z,53,0,1,9
EX,EX_2020-05-06T00:00Z,2020-05-06T00:00:00Z,36,31,0,0
GA,GA_2020-05-06T00:00Z,2020-05-06T00:00:00Z,60,39,1,5
IB,IB_2020-05-06T00:00Z,2020-05-06T00:00:00Z,4,0,0,0
MC,MC_2020-05-06T00:00Z,2020-05-06T00:00:00Z,2,0,0,0
MD,MD_2020-05-06T00:00Z,2020-05-06T00:00:00Z,54,0,0,0
ML,ML_2020-05-06T00:00Z,2020-05-06T00:00:00Z,0,0,0,0
NC,NC_2020-05-06T00:00Z,2020-05-06T00:00:00Z,9,2,0,0
PV,PV_2020-05-06T00:00Z,2020-05-06T00:00:00Z,25,0,0,11
RI,RI_2020-05-06T00:00Z,2020-05-06T00:00:00Z,0,0,0,0
VC,VC_2020-05-06T00:00Z,2020-05-06T00:00:00Z,15,2,0,1
AN,AN_2020-05-07T00:00Z,2020-05-07T00:00:00Z,24,21,1,0
AR,AR_2020-05-07T00:00Z,2020-05-07T00:00:00Z,36,0,0,17
AS,AS_2020-05-07T00:00Z,2020-05-07T00:00:00Z,3,0,0,0
CB,CB_2020-05-07T00:00Z,2020-05-07T00:00:00Z,0,0,0,0
CE,CE_2020-05-07T00:00Z,2020-05-07T00:00:00Z,1,0,0,0
CL,CL_2020-05-07T00:00Z,2020-05-07T00:00:00Z,30,9,0,0
CM,CM_2020-05-07T00:00Z,2020-05-07T00:00:00Z,14,0,1,0
CN,CN_2020-05-07T00:00Z,2020-05-07T00:00:00Z,1,0,0,0
CT,CT_2020-05-07T00:00Z,2020-05-07T00:00:00Z,65,0,0,3
EX,EX_2020-05-07T00:00Z,2020-05-07T00:00:00Z,50,48,0,0
GA,GA_2020-05-07T00:00Z,2020-05-07T00:00:00Z,49,30,0,10
IB,IB_2020-05-07T00:00Z,2020-05-07T00:00:00Z,2,0,0,0
MC,MC_2020-05-07T00:00Z,2020-05-07T00:00:00Z,2,0,0,0
MD,MD_2020-05-07T00:00Z,2020-05-07T00:00:00Z,66,1,0,0
ML,ML_2020-05-07T00:00Z,2020-05-07T00:00:00Z,0,0,0,0
NC,NC_2020-05-07T00:00Z,2020-05-07T00:00:00Z,2,0,0,0
PV,PV_2020-05-07T00:00Z,2020-05-07T00:00:00Z,23,0,0,11
RI,RI_2020-05-07T00:00Z,2020-05-07T00:00:00Z,1,0,0,0
VC,VC_2020-05-07T00:00Z,2020-05-07T00:00:00Z,13,9,0,0
AN,AN_2020-05-08T00:00Z,2020-05-08T00:00:00Z,17,9,0,0
AR,AR_2020-05-08T00:00Z,2020-05-08T00:00:00Z,14,0,0,2
AS,AS_2020-05-08T00:00Z,2020-05-08T00:00:00Z,3,0,0,0
CB,CB_2020-05-08T00:00Z,2020-05-08T00:00:00Z,2,0,0,0
CE,CE_2020-05-08T00:00Z,2020-05-08T00:00:00Z,0,0,0,0
CL,CL_2020-05-08T00:00Z,2020-05-08T00:00:00Z,30,13,0,0
CM,CM_2020-05-08T00:00Z,2020-05-08T00:00:00Z,7,0,0,0
CN,CN_2020-05-08T00:00Z,2020-05-08T00:00:00Z,1,0,0,0
CT,CT_2020-05-08T00:00Z,2020-05-08T00:00:00Z,70,0,2,4
EX,EX_2020-05-08T00:00Z,2020-05-08T00:00:00Z,33,29,1,0
GA,GA_2020-05-08T00:00Z,2020-05-08T00:00:00Z,43,28,0,8
IB,IB_2020-05-08T00:00Z,2020-05-08T00:00:00Z,4,0,0,0
MC,MC_2020-05-08T00:00Z,2020-05-08T00:00:00Z,1,0,0,0
MD,MD_2020-05-08T00:00Z,2020-05-08T00:00:00Z,69,0,0,0
ML,ML_2020-05-08T00:00Z,2020-05-08T00:00:00Z,0,0,0,0
NC,NC_2020-05-08T00:00Z,2020-05-08T00:00:00Z,7,0,0,0
PV,PV_2020-05-08T00:00Z,2020-05-08T00:00:00Z,27,0,0,8
RI,RI_2020-05-08T00:00Z,2020-05-08T00:00:00Z,1,0,0,0
VC,VC_2020-05-08T00:00Z,2020-05-08T00:00:00Z,12,7,0,0
